player_id,direction,gap,age,fga_pre,fga_post,efg_pre,efg_post,d_efg,pps_pre,pps_post,d_pps,sxsv_pre,sxsv_post,d_sxsv,smoe_pre,smoe_post,d_smoe,three_rate_pre,three_rate_post,d_three_rate,mean_dist_pre,mean_dist_post,d_mean_dist,pps_over_sxsv_pre,pps_over_sxsv_post,d_pps_over_sxsv
132,EL_to_NBA,1,19,191.0,1181.0,0.5471204188481675,0.4995766299745978,-0.04754378887356975,1.094240837696335,0.9991532599491956,-0.0950875777471395,1.0212615306099397,1.0192740229836807,-0.0019875076262589886,0.025650614089187063,-0.007504894434039606,-0.03315550852322667,0.5392670157068062,0.43099068585944117,-0.10827632984736507,5.071632683606559,4.643558229378049,-0.4280744542285104,0.07297930708639533,-0.02012076303448518,-0.09310007012088051
132,EL_to_NBA,0,19,346.0,1181.0,0.5332369942196532,0.4995766299745978,-0.03366036424505542,1.0664739884393064,0.9991532599491956,-0.06732072849011084,0.985633180349863,1.0192740229836807,0.033640842633817725,0.0389682608416032,-0.007504894434039606,-0.04647315527564281,0.5,0.43099068585944117,-0.06900931414055883,5.1874185399262345,4.643558229378049,-0.5438603105481858,0.08084080808944338,-0.02012076303448518,-0.10096157112392856
159,EL_to_NBA,1,29,449.0,370.0,0.5456570155902004,0.48783783783783785,-0.05781917775236256,1.0913140311804008,0.9756756756756757,-0.11563835550472512,1.109017480721232,1.0352974316674615,-0.07372004905377061,-0.002721678776546478,-0.014905654668205735,-0.012183975891659257,0.49888641425389757,0.41621621621621624,-0.08267019803768133,4.6450756451434305,4.465197991826429,-0.17987765331700167,-0.01770344954083125,-0.05962175599178576,-0.04191830645095451
159,EL_to_NBA,0,29,370.0,370.0,0.5364864864864864,0.48783783783783785,-0.048648648648648596,1.072972972972973,0.9756756756756757,-0.09729729729729719,1.1044274813013517,1.0352974316674615,-0.06913004963389024,-0.013457393413046023,-0.014905654668205735,-0.001448261255159712,0.5675675675675675,0.41621621621621624,-0.1513513513513513,5.007791156881319,4.465197991826429,-0.5425931650548899,-0.031454508328378816,-0.05962175599178576,-0.028167247663406947
159,NBA_to_EL,1,31,370.0,377.0,0.48783783783783785,0.4973474801061008,0.009509642268262952,0.9756756756756757,0.9946949602122016,0.019019284536525904,1.0352974316674615,1.0239336590645693,-0.01136377260289212,-0.014905654668205735,-0.008536706564253996,0.006368948103951739,0.41621621621621624,0.5411140583554377,0.12489784213922145,4.465197991826429,5.212551449676279,0.74735345784985,-0.05962175599178576,-0.02923869885236774,0.030383057139418024
159,NBA_to_EL,0,31,273.0,377.0,0.43040293040293043,0.4973474801061008,0.06694454970317038,0.8608058608058609,0.9946949602122016,0.13388909940634075,0.9982039346577992,1.0239336590645693,0.025729724406770127,-0.0714802107430879,-0.008536706564253996,0.0629435041788339,0.45787545787545786,0.5411140583554377,0.08323860047997983,5.173974317376529,5.212551449676279,0.038577132299749906,-0.13739807385193836,-0.02923869885236774,0.10815937499957062
212,EL_to_NBA,1,27,248.0,312.0,0.5564516129032258,0.46955128205128205,-0.08690033085194371,1.1129032258064515,0.9391025641025641,-0.17380066170388742,1.1199728262297386,1.0288410649389679,-0.09113176129077072,-0.004113886257483468,-0.0345635949452346,-0.030449708687751133,0.4153225806451613,0.6121794871794872,0.19685690653432592,4.174088683080246,5.6426439547213025,1.4685552716410566,-0.007069600423287081,-0.08973850083640378,-0.0826689004131167
212,EL_to_NBA,0,27,283.0,312.0,0.5176678445229682,0.46955128205128205,-0.048116562471686164,1.0353356890459364,0.9391025641025641,-0.09623312494337233,1.0163722087487452,1.0288410649389679,0.012468856190222644,1.1858945033439259e-05,-0.0345635949452346,-0.03457545389026804,0.43109540636042404,0.6121794871794872,0.1810840808190632,4.807276847221069,5.6426439547213025,0.8353671075002334,0.018963480297191193,-0.08973850083640378,-0.10870198113359497
303,EL_to_NBA,1,29,234.0,340.0,0.5769230769230769,0.47205882352941175,-0.10486425339366512,1.1538461538461537,0.9441176470588235,-0.20972850678733024,1.1177286525774421,0.9372352085198526,-0.1804934440575895,0.002502857726667529,0.005454689688050187,0.0029518319613826578,0.20512820512820512,0.22941176470588234,0.02428355957767722,3.257510501486582,4.296239001859097,1.0387285003725149,0.036117501268711605,0.006882438538970859,-0.029235062729740746
303,EL_to_NBA,0,29,113.0,340.0,0.6150442477876106,0.47205882352941175,-0.14298542425819882,1.2300884955752212,0.9441176470588235,-0.28597084851639765,0.9256346357046911,0.9372352085198526,0.01160057281516158,0.14333886375517713,0.005454689688050187,-0.13788417406712694,0.46017699115044247,0.22941176470588234,-0.23076522644456013,5.681364945329304,4.296239001859097,-1.3851259434702072,0.3044538598705301,0.006882438538970859,-0.2975714213315592
303,NBA_to_EL,1,31,340.0,144.0,0.47205882352941175,0.4722222222222222,0.00016339869281045694,0.9441176470588235,0.9444444444444444,0.00032679738562091387,0.9372352085198526,0.8446541239463676,-0.09258108457348502,0.005454689688050187,0.05141517237885202,0.045960482690801836,0.22941176470588234,0.24305555555555555,0.01364379084967321,4.296239001859097,4.821368805975937,0.5251298041168404,0.006882438538970859,0.09979032049807679,0.09290788195910593
303,NBA_to_EL,0,31,121.0,144.0,0.49586776859504134,0.4722222222222222,-0.023645546372819126,0.9917355371900827,0.9444444444444444,-0.04729109274563825,0.9126807952954326,0.8446541239463676,-0.06802667134906493,0.04061431575327987,0.05141517237885202,0.010800856625572154,0.19008264462809918,0.24305555555555555,0.052972910927456374,4.9806428175877535,4.821368805975937,-0.1592740116118163,0.07905474189465012,0.09979032049807679,0.020735578603426674
565,NBA_to_EL,0,29,348.0,117.0,0.492816091954023,0.4230769230769231,-0.06973916887709991,0.985632183908046,0.8461538461538461,-0.13947833775419982,0.9598554338247197,0.9210284419981049,-0.038826991826614865,0.01510995327013358,-0.020570449998568253,-0.03568040326870183,0.2413793103448276,0.49572649572649574,0.2543471853816681,4.58050580957,5.878547526583459,1.2980417170134588,0.02577675008332625,-0.0748745958442587,-0.10065134592758496
565,EL_to_NBA,0,30,117.0,375.0,0.4230769230769231,0.484,0.06092307692307691,0.8461538461538461,0.968,0.12184615384615383,0.9210284419981049,0.8690977619876162,-0.05193068001048862,-0.020570449998568253,0.052608888291168485,0.07317933828973675,0.49572649572649574,0.06666666666666667,-0.4290598290598291,5.878547526583459,4.873043977769199,-1.0055035488142599,-0.0748745958442587,0.09890223801238374,0.17377683385664244
