player_id,direction,gap,age,fga_pre,fga_post,efg_pre,efg_post,d_efg,pps_pre,pps_post,d_pps,sxsv_pre,sxsv_post,d_sxsv,smoe_pre,smoe_post,d_smoe,three_rate_pre,three_rate_post,d_three_rate,mean_dist_pre,mean_dist_post,d_mean_dist,pps_over_sxsv_pre,pps_over_sxsv_post,d_pps_over_sxsv
92,NBA_to_EL,1,34,229.0,140.0,0.4585152838427948,0.48214285714285715,0.023627573300062377,0.9170305676855895,0.9642857142857143,0.04725514660012475,0.9516419163932601,1.0175188013481165,0.06587688495485633,-0.009227506430629135,-0.03431295312077955,-0.02508544669015042,0.26200873362445415,0.3142857142857143,0.05227698066126013,4.04135117677208,4.120549203908892,0.07919802713681179,-0.034611348707670575,-0.05323308706240215,-0.018621738354731576
102,EL_to_NBA,1,28,219.0,321.0,0.5799086757990868,0.5311526479750779,-0.048756027824008896,1.1598173515981736,1.0623052959501558,-0.09751205564801779,1.1377501723050814,1.0618042304937247,-0.07594594181135661,0.007894439542757635,0.006577572105458408,-0.0013168674372992274,0.3607305936073059,0.6355140186915887,0.27478342508428283,4.11362686519869,5.739583389650888,1.6259565244521985,0.02206717929309221,0.0005010654564310268,-0.021566113836661183
102,EL_to_NBA,0,28,214.0,321.0,0.5210280373831776,0.5311526479750779,0.010124610591900285,1.0420560747663552,1.0623052959501558,0.02024922118380057,1.0731970688679542,1.0618042304937247,-0.011392838374229441,-0.014962209360707697,0.006577572105458408,0.021539781466166107,0.4485981308411215,0.6355140186915887,0.18691588785046725,4.739243837201322,5.739583389650888,1.0003395524495664,-0.031140994101598984,0.0005010654564310268,0.03164205955803001
102,NBA_to_EL,1,30,321.0,197.0,0.5311526479750779,0.5025380710659898,-0.028614576909088085,1.0623052959501558,1.0050761421319796,-0.05722915381817617,1.0618042304937247,1.151132391413505,0.08932816091978024,0.006577572105458408,-0.06048909258866353,-0.06706666469412194,0.6355140186915887,0.2436548223350254,-0.39185919635656336,5.739583389650888,3.5061649911532737,-2.2334183984976144,0.0005010654564310268,-0.14605624928152539,-0.1465573147379564
102,NBA_to_EL,0,30,141.0,197.0,0.4078014184397163,0.5025380710659898,0.09473665262627351,0.8156028368794326,1.0050761421319796,0.18947330525254702,1.034106366668077,1.151132391413505,0.117026024745428,-0.08245224553687903,-0.06048909258866353,0.021963152948215506,0.6028368794326241,0.2436548223350254,-0.3591820570975987,5.585648806519431,3.5061649911532737,-2.079483815366157,-0.2185035297886444,-0.14605624928152539,0.07244728050711902
126,EL_to_NBA,1,29,231.0,314.0,0.47835497835497837,0.5031847133757962,0.02482973502081781,0.9567099567099567,1.0063694267515924,0.04965947004163562,0.9962111252051692,1.0388995852311735,0.04268846002600435,-0.02331392253815129,-0.015289268268264941,0.00802465426988635,0.49783549783549785,0.6847133757961783,0.18687787796068045,4.99695083232355,5.923552547462142,0.9266017151385926,-0.03950116849521246,-0.032530158479581184,0.006971010015631274
126,EL_to_NBA,0,29,201.0,314.0,0.4900497512437811,0.5031847133757962,0.013134962132015093,0.9800995024875622,1.0063694267515924,0.026269924264030187,1.0579036427347472,1.0388995852311735,-0.0190040575035737,-0.022146618413917775,-0.015289268268264941,0.0068573501456528334,0.5621890547263682,0.6847133757961783,0.12252432106981015,5.293449793639804,5.923552547462142,0.6301027538223378,-0.07780414024718507,-0.032530158479581184,0.04527398176760389
132,EL_to_NBA,1,19,191.0,1181.0,0.5471204188481675,0.4995766299745978,-0.04754378887356975,1.094240837696335,0.9991532599491956,-0.0950875777471395,1.0310956765224737,1.0206077254195303,-0.010487951102943427,0.018737449266257224,-0.007981372666891225,-0.02671882193314845,0.5392670157068062,0.43099068585944117,-0.10827632984736507,5.071632683606559,4.643558229378049,-0.4280744542285104,0.06314516117386137,-0.021454465470334694,-0.08459962664419607
132,EL_to_NBA,0,19,346.0,1181.0,0.5332369942196532,0.4995766299745978,-0.03366036424505542,1.0664739884393064,0.9991532599491956,-0.06732072849011084,1.0265631130567139,1.0206077254195303,-0.005955387637183618,0.02018759428659983,-0.007981372666891225,-0.028168966953491054,0.5,0.43099068585944117,-0.06900931414055883,5.1874185399262345,4.643558229378049,-0.5438603105481858,0.039910875382592526,-0.021454465470334694,-0.06136534085292722
159,EL_to_NBA,1,29,449.0,370.0,0.5456570155902004,0.48783783783783785,-0.05781917775236256,1.0913140311804008,0.9756756756756757,-0.11563835550472512,1.0764302043989393,1.0363065067923887,-0.04012369760655066,0.011910205419096966,-0.01537016177318666,-0.027280367192283626,0.49888641425389757,0.41621621621621624,-0.08267019803768133,4.6450756451434305,4.465197991826429,-0.17987765331700167,0.014883826781461496,-0.06063083111671297,-0.07551465789817446
